Country	TerritoryName	CategoryName	ProductSubcategory	ProductName	ProductColor	OrderQty	SubTotal	YearOrdered	MonthOrdered
USA	Southwest	Accessories	Tires and Tubes	ML Mountain Tire		1	94.46	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	94.46	2014	June
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	94.46	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Mountain Tire		1	32.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	32.28	2014	June
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	99.96	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	99.96	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	99.96	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	99.96	2014	June
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	94.48	2014	June
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	94.48	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	39.98	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	39.98	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	64.47	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	64.47	2014	June
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, L	Black	1	64.47	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	21.98	2014	June
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	71.97	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	71.97	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.99	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	39.99	2014	June
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	21.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	96.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	96.96	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	96.96	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	96.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	194.72	2014	June
USA	Southwest	Accessories	Tires and Tubes	LL Road Tire		1	194.72	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	194.72	2014	June
USA	Southwest	Accessories	Cleaners	Bike Wash - Dissolver		1	194.72	2014	June
USA	Southwest	Accessories	Bike Stands	All-Purpose Bike Stand		1	194.72	2014	June
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	27.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	27.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Road Tire		1	121.57	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	121.57	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	121.57	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	121.57	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	69.97	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	69.97	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	69.97	2014	June
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	68.97	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	68.97	2014	June
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	68.97	2014	June
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	72.93	2014	June
USA	Southwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	72.93	2014	June
USA	Southwest	Accessories	Cleaners	Bike Wash - Dissolver		1	72.93	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	39.98	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	39.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	7.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	74.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	74.98	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	74.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	207.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	207.28	2014	June
USA	Northwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		1	207.28	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	207.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	74.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	74.98	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	74.98	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	45.95	2014	June
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	45.95	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	45.95	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	45.95	2014	June
USA	Southwest	Accessories	Cleaners	Bike Wash - Dissolver		1	7.95	2014	June
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	1	53.99	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2.29	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	95.57	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	95.57	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	95.57	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	95.57	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	29.99	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	128.97	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	128.97	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	128.97	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	29.93	2014	June
USA	Southwest	Accessories	Cleaners	Bike Wash - Dissolver		1	29.93	2014	June
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	53.99	2014	June
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	60.47	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	60.47	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	60.47	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	138.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	138.96	2014	June
USA	Southwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	138.96	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	138.96	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Road Tire		1	38.88	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	38.88	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	38.88	2014	June
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	14.98	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	14.98	2014	June
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	123.98	2014	June
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	1	123.98	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	13.98	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	13.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	114.46	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	114.46	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	114.46	2014	June
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	114.46	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	85.48	2014	June
USA	Southwest	Clothing	Vests	Classic Vest, S	Blue	1	85.48	2014	June
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	30.97	2014	June
USA	Northwest	Clothing	Socks	Racing Socks, M	White	1	30.97	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	6.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	6.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	83.97	2014	June
USA	Northwest	Accessories	Tires and Tubes	Touring Tire		1	83.97	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	83.97	2014	June
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	49.48	2014	June
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	49.48	2014	June
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	14.98	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	14.98	2014	June
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	14.98	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	14.98	2014	June
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	128.97	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	128.97	2014	June
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	128.97	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	13.98	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	13.98	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	6.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	6.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	39.98	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	39.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	31.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	31.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	31.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	27.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	27.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	4.99	2014	June
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	7.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	23.78	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	23.78	2014	June
USA	Northwest	Accessories	Tires and Tubes	LL Mountain Tire		1	49.48	2014	June
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	49.48	2014	June
USA	Northwest	Accessories	Tires and Tubes	LL Mountain Tire		1	24.99	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Road Tire		1	71.58	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	71.58	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	71.58	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	32.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	32.28	2014	June
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	128.97	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	128.97	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	128.97	2014	June
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	69.99	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	13.98	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	13.98	2014	June
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, M	Black	1	78.98	2014	June
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	78.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	74.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	74.98	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	74.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	37.29	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.29	2014	June
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, S	Yellow	1	53.99	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	8.99	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	31.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	31.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	31.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	32.6	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Mountain Tire		1	93.49	2014	June
USA	Southwest	Clothing	Vests	Classic Vest, M	Blue	1	93.49	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	42.93	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	42.93	2014	June
USA	Northwest	Accessories	Cleaners	Bike Wash - Dissolver		1	42.93	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	34.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	34.98	2014	June
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	69.99	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	59.98	2014	June
USA	Northwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	59.98	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	98.96	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	98.96	2014	June
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	98.96	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	98.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	35	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	37.97	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	37.97	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	37.97	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	68.97	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	68.97	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	68.97	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	126.95	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Road Tire		1	126.95	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	126.95	2014	June
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	126.95	2014	June
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	126.95	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	36.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	36.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	36.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	118.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	118.96	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	118.96	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	118.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	38.88	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	38.88	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	38.88	2014	June
USA	Southwest	Accessories	Tires and Tubes	ML Mountain Tire		1	34.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	34.98	2014	June
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	74.46	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	74.46	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	74.46	2014	June
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	74.46	2014	June
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	9.99	2014	June
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	119.98	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	119.98	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	7.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	June
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	54.96	2014	June
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	54.96	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	54.96	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	54.96	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	185.97	2014	June
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	185.97	2014	June
USA	Northwest	Accessories	Bike Stands	All-Purpose Bike Stand		1	185.97	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	21.98	2014	June
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	91.97	2014	June
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	91.97	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	91.97	2014	June
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	71.97	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	71.97	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	63.47	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	63.47	2014	June
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	63.47	2014	June
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2.29	2014	June
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	84.96	2014	June
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	84.96	2014	June
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	84.96	2014	June
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, L	Black	1	84.96	2014	June
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	27.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	27.28	2014	June
USA	Northwest	Accessories	Tires and Tubes	LL Mountain Tire		1	79.97	2014	June
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	79.97	2014	June
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	79.97	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.98	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	39.98	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	80.96	2014	June
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	80.96	2014	June
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	80.96	2014	June
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	24.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	24.27	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	38.98	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	38.98	2014	June
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	27.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	27.28	2014	June
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	71.58	2014	June
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	71.58	2014	June
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	71.58	2014	June
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	29.99	2014	June
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	June
